-0.0891076698899,-0.0375441685319,0.967232823372,9.63937491179e-05,-0.0304250549525,-0.0375441685319
-0.0844177901745,-0.0544343963265,0.966257989407,0.0625175833702,-0.0270792227238,-0.0544343963265
-0.0970064103603,-0.0211365632713,0.971131920815,0.0443640127778,-0.0521765090525,-0.0211365632713
-0.0920697003603,-0.00214913673699,0.965770602226,0.0362585447729,-0.0830817148089,-0.00214913673699
-0.0757785439491,0.0143077354878,0.950174033642,0.0551347397268,-0.0564702674747,0.0143077354878
-0.0701013281941,0.0156578756869,0.946031153202,0.0696116238832,-0.0323532931507,0.0156578756869
-0.0839241147041,0.0881743207574,0.947493374348,0.0436989739537,-0.0475466027856,0.0881743207574
-0.0841709598899,0.0913448408246,0.944325268269,-0.00659278221428,-0.0541784241796,0.0913448408246
-0.0728165134788,0.0755286738276,0.953098356724,-0.0429666526616,-0.0259588807821,0.0755286738276
-0.0942912176251,0.069114588201,0.978442847729,-0.0805348604918,-0.032678399235,0.069114588201
-0.102436795831,0.0352517440915,0.968207597733,-0.0642815753818,-0.0535085201263,0.0352517440915
-0.0868861451745,-0.00312753673643,0.954073131084,-0.0273421406746,0.0708147510886,-0.00312753673643
-0.0945380553603,-0.0259999744594,0.943106770515,0.0271158441901,0.0400774031878,-0.0259999744594
-0.0947848856449,-0.00789265707135,0.954073131084,0.0537664033473,0.0753629505634,-0.00789265707135
-0.0920697003603,0.0183298997581,0.967720210552,0.0346528477967,0.0715892761946,0.0183298997581
-0.0910823568702,0.0513166226447,1.05935025215,0.0493136160076,0.0557067766786,0.0513166226447
-0.115519076586,0.0726812928915,1.01377880573,0.0705911070108,-0.00560167524964,0.0726812928915
-0.0841709598899,0.0732213631272,1.00476205349,0.0449663028121,-0.0460336022079,0.0732213631272
-0.0794810801744,0.0630967020988,0.98965293169,0.0170336291194,-0.0983588173985,0.0630967020988
-0.0740506947041,0.0491683930159,0.966014266014,0.0570189058781,-0.121658176184,0.0491683930159
-0.0762722194195,0.0248733647168,0.95041769743,0.0983287096024,-0.0968345850706,0.0248733647168
-0.0849114656448,0.0100463274866,0.935552179813,0.116135343909,-0.0861802697182,0.0100463274866
-0.0871329829097,-0.0109612364322,0.934090077877,0.0856730267406,-0.0697964578867,-0.0109612364322
-0.0920697003603,-0.000215204898268,0.99745118618,0.0497064217925,-0.0563573390245,-0.000215204898268
-0.0915760248899,-0.0201817210764,0.936527013779,0.0397573634982,-0.0210018269718,-0.0201817210764
-0.101943127811,-0.0331663526595,0.945056378841,0.0635463222861,-0.00317718693987,-0.0331663526595
-0.0925633683801,-0.0234834309667,0.945543825626,0.0955286324024,0.0187445729971,-0.0234834309667
-0.0945380553603,-0.0377686619759,0.950661420822,0.0774608254433,0.0251957587898,-0.0377686619759
-0.0925633683801,-0.0329314395785,0.959434509277,0.0349820740521,0.0299607049674,-0.0329314395785
-0.0903418511152,-0.0272889379412,0.964795827866,0.010985776782,0.0361692681909,-0.0272889379412
-0.088367164135,-0.0261648707092,0.975762188435,-0.00728731974959,0.0170164108276,-0.0261648707092
-0.0757785439491,-0.0163191203028,0.973812639713,-0.00765511766076,0.0185866616666,-0.0163191203028
-0.0903418511152,-0.0124416137114,0.970400869846,-0.0291249789298,-0.0156537536532,-0.0124416137114
-0.0787405744195,-0.0126981791109,0.954804241657,-0.0608792677522,-0.027822798118,-0.0126981791109
-0.077259555459,-0.0349513180554,0.947249650955,-0.0488443300128,-0.0254847873002,-0.0349513180554
-0.075531706214,-0.0465579107404,0.948468089104,-0.0219634026289,-0.00375572103076,-0.0465579107404
-0.0878734886646,-0.0609244741499,0.954560518265,-0.0438572540879,-0.0119531201199,-0.0609244741499
-0.0925633683801,-0.0685336589813,0.956997513771,-0.0518990382552,-0.0178509019315,-0.0685336589813
-0.090835519135,-0.0501341484487,0.95504796505,-0.0348488800228,-0.00642495043576,-0.0501341484487
-0.0881203263998,-0.0628169327974,0.95553535223,-0.00491159036756,0.0110147707164,-0.0628169327974
-0.0962659046054,-0.0323764383793,0.96284621954,0.00266874954104,0.00830580852926,-0.0323764383793
-0.0915760248899,-0.0252963639796,0.975518465042,0.00888608396053,0.0225568916649,-0.0252963639796
-0.104411482811,0.000158714130521,0.976980626583,-0.00874165818095,-0.00930494908243,0.000158714130521
-0.0925633683801,0.0198419541121,0.960896670818,-0.0196799710393,-0.0377680212259,0.0198419541121
-0.077259555459,0.00235879514366,0.954073131084,-0.0231474563479,-0.0301297102123,0.00235879514366
-0.0757785439491,0.00177042372525,0.942375719547,-0.00271263718605,-0.0216230209917,0.00177042372525
